artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,origin,cluster
Of Monsters and Men,From Finner,437h9GRi70A1BzMzh4cyra,0.375,0.657,8,-6.6610000000000005,0,0.0251,0.0161,0.00115,0.13,0.182,96.041,223440,3,0.0,3
Of Monsters and Men,Lakehouse,2oGtIqSqW7lEPKn5lIIQeS,0.434,0.507,7,-6.627000000000001,1,0.028999999999999998,0.0098,0.023,0.0963,0.15,110.066,275187,4,0.0,2
The Decemberists,Leslie Anne Levine,3CK1piPphvuK4kXdArzqa5,0.429,0.62,4,-6.313,1,0.0274,0.0473,7.25e-05,0.115,0.276,139.914,252760,4,0.0,2
Of Monsters and Men,We Sink,0KtQxdGPKzeAwKBt3LrD24,0.461,0.77,11,-6.017,0,0.0288,0.00381,0.00413,0.125,0.35200000000000004,110.928,261880,4,0.0,3
Band of Horses,The General Specific,3MNTXYdBLLeBJjbihvTjOJ,0.752,0.695,5,-5.776,1,0.0279,0.204,0.00484,0.146,0.599,118.14399999999999,187053,4,0.0,1
Of Monsters and Men,Mountain Sound,60ZGteAEtPCnGE6zevgUcd,0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021,211453,4,0.0,3
The Ready Set,Love Like Woe,4XRZbiVdsA5qv6f6qP70lS,0.6970000000000001,0.775,10,-4.106,1,0.0636,0.139,0.0,0.0737,0.8220000000000001,90.015,200453,4,0.0,1
Eric Hutchinson,Outside Villanova,0pfG8LwO7hSdHe6hTgc6a6,0.785,0.732,5,-6.1770000000000005,1,0.0513,0.059000000000000004,3.74e-06,0.524,0.7979999999999999,137.946,255680,4,0.0,0
Rob Thomas,Mockingbird,4L9J2or96xvWhQwWw09fHO,0.5710000000000001,0.77,0,-5.497999999999999,1,0.0314,0.0534,1.02e-06,0.129,0.613,141.996,240320,4,0.0,1
Foster The People,Helena Beat,4VbDJMkAX3dWNBdn3KH6Wx,0.67,0.8759999999999999,5,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.96799999999999,276173,4,0.0,3
WALK THE MOON,Jenny,7eMpW9I1ZpVs6VQ90naDBh,0.544,0.7879999999999999,5,-5.593,0,0.0474,0.000366,0.0,0.141,0.818,148.121,245133,4,0.0,3
Smallpools,Dreaming,3c7vquF4xacCmFrxztLUVH,0.624,0.878,8,-2.9339999999999997,1,0.0514,0.00045700000000000005,0.0,0.0656,0.878,119.10600000000001,216560,4,0.0,1
Foster The People,Ask Yourself,6vtLtrPHZAo5OUy1Sk9BTH,0.47,0.89,2,-4.672,1,0.0456,0.000798,1.23e-05,0.196,0.628,154.982,263400,4,0.0,2
Chromeo,Hard to Say No,3cGTvXFuGCPMddviQ3NG7P,0.818,0.713,4,-6.044,0,0.0431,0.207,0.00337,0.233,0.966,106.005,215067,4,0.0,3
Staind,So Far Away,6FOpPA0a80RuBqqgDozvja,0.40700000000000003,0.8959999999999999,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697,243573,3,0.0,2
Seether,Nobody Praying For Me,3bq8WiQrEXMwPAibYs7tpu,0.541,0.9159999999999999,7,-5.9639999999999995,0,0.0612,0.0032600000000000003,2.04e-06,0.0967,0.627,156.015,197800,4,0.0,3
The Weeknd,Earned It (Fifty Shades Of Grey),5UPwc30oJ4KhQYctNfv34x,0.483,0.278,2,-8.461,0,0.0372,0.43799999999999994,0.0,0.0767,0.369,119.98,277680,3,0.0,4
The Weeknd,In The Night,7fPHfBCyKE3aVCBjE4DAvl,0.48,0.682,7,-4.94,1,0.13,0.0696,0.0,0.0463,0.506,167.93900000000002,235653,3,0.0,2
Counting Crows,Big Yellow Taxi,1oJSAzNyTUCm36zhFYMcAZ,0.672,0.872,1,-4.324,1,0.0486,0.0024100000000000002,0.0,0.16,0.848,88.04700000000001,225427,4,0.0,1
The Civil Wars,20 Years,4psC5agYNMRBscGeLTqhc3,0.523,0.29600000000000004,11,-12.485999999999999,0,0.0292,0.9079999999999999,0.0008699999999999999,0.0922,0.34600000000000003,122.571,181547,4,0.0,4
Wild Party,OutRight,5KPhXnCzKHQZZFvXSgeIyE,0.535,0.821,2,-4.997,1,0.0621,0.0008210000000000001,0.0,0.0438,0.534,148.08,162453,4,0.0,2
Snow Patrol,You're All I Have,2ClDY5wBVikg452mTOxlgm,0.46,0.917,2,-4.505,1,0.0455,6.409999999999999e-05,0.0852,0.11,0.494,132.023,272307,4,0.0,2
Benjamin Francis Leftwich,Shine,4hIv0vg8xbxlbbde8cIkcz,0.7140000000000001,0.5329999999999999,4,-10.405,1,0.0293,0.64,1.7e-06,0.162,0.631,118.10700000000001,182613,4,0.0,4
The White Stripes,Dead Leaves And The Dirty Ground,4xTjyX1PVTZJftjY2dUzBi,0.37,0.606,9,-4.07,0,0.0332,0.475,3.07e-06,0.0844,0.43799999999999994,81.27199999999999,183933,4,0.0,3
Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,0.39399999999999996,0.9440000000000001,10,-6.506,0,0.0761,0.0017800000000000001,4.54e-06,0.298,0.265,105.338,292581,4,0.0,3
System Of A Down,Aerials,4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.22699999999999998,79.342,235053,4,0.0,3
Garbage,I Think I'm Paranoid,1uDJUFrLRHBRU6BY1h4Scy,0.5379999999999999,0.843,0,-4.573,1,0.0412,0.0015199999999999999,0.0439,0.47700000000000004,0.49200000000000005,113.671,217333,4,0.0,0
Lukas Graham,7 Years,2vDT1uU6hZgdp3PbWGr0Xy,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,4,0.0,1
Mungo Jerry,In the Summertime,04iM7Te9lhFf9JJB5xDvOP,0.754,0.449,4,-14.013,1,0.0615,0.7240000000000001,0.0,0.162,0.973,82.751,211880,4,0.0,4
DNCE,Cake By The Ocean,42ftjU4cTN5UTRksyqBKZJ,0.7709999999999999,0.76,4,-5.459,0,0.0514,0.147,0.0,0.053,0.8809999999999999,119.0,218440,4,0.0,3
Gavin DeGraw,In Love With a Girl,3zcmWxxUA7Em7X3IBqZGUo,0.43799999999999994,0.9059999999999999,3,-4.8,1,0.0438,0.0191,0.0,0.373,0.684,161.905,206000,4,0.0,2
The Fray,Never Say Never,57uX2vR9j9DNiANDYfXw1i,0.23,0.49200000000000005,8,-5.767,1,0.0317,0.568,8.18e-06,0.17600000000000002,0.262,160.139,256613,4,0.0,2
The Chainsmokers,Roses,3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.0037700000000000003,0.309,0.34299999999999997,100.001,226739,4,0.0,1
Robin Schulz,Sugar (feat. Francesco Yates),5tf1VVWniHgryyumXyJM7w,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.06299999999999,219043,4,0.0,3
DJ Snake,Middle,2bKhIGdMdcqCqQ2ZhSv5nE,0.564,0.737,9,-4.079,1,0.0414,0.0175,0.0,0.054000000000000006,0.21100000000000002,104.764,220573,4,0.0,1
BØRNS,Electric Love,2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627000000000001,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,0.0,3
The Goo Goo Dolls,So Alive,5N3Pkbk0Y1zIHUxbNIXKIB,0.62,0.807,1,-5.526,0,0.032,0.00496,0.00243,0.162,0.529,75.979,195320,4,0.0,3
Cold War Kids,First,0aGSUNleFqs5HNEJcwqvXJ,0.46799999999999997,0.6920000000000001,2,-4.015,1,0.0295,0.0202,2.39e-06,0.523,0.561,78.009,200360,4,0.0,0
Hozier,Someone New,0efT4YKQLQx2YHbp6vgRX8,0.446,0.5329999999999999,7,-5.955,1,0.046,0.42700000000000005,3.26e-06,0.332,0.58,183.81,222813,4,0.0,2
James Bay,Hold Back The River,7tmtOEDxPN7CWaQWBsG1DY,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,238747,4,0.0,1
Ellie Goulding,On My Mind,4nS1sut0R2mgmFitKIShVe,0.7020000000000001,0.705,0,-6.665,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,213445,4,0.0,1
Ellie Goulding,Something In The Way You Move,3ZCDG0nujwGfxrEmZlZoEt,0.6579999999999999,0.8140000000000001,1,-6.156000000000001,0,0.0492,0.0401,0.0,0.114,0.318,109.023,227423,4,0.0,3
X Ambassadors,Unsteady,7lGKEWMXVWWTt3X71Bv44I,0.389,0.665,0,-6.169,1,0.0644,0.17800000000000002,0.000732,0.11599999999999999,0.19899999999999998,117.055,193547,4,0.0,2
Echosmith,Cool Kids,13P5rwmk2EsoFRIz9UCeh9,0.7190000000000001,0.6709999999999999,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.7859999999999999,130.02700000000002,237627,4,0.0,1
Rob Thomas,Someday,7uPQU7uKvsZZ7T9XnpBpFg,0.573,0.905,10,-5.954,1,0.0343,0.0408,0.0,0.113,0.6829999999999999,135.94299999999998,247800,4,0.0,1
O.A.R.,Shattered [Turn The Car Around],32oh9wNU89gmX6CohLTdeG,0.5710000000000001,0.784,11,-6.396,1,0.0352,0.0175,0.0,0.19,0.462,105.973,255493,4,0.0,1
Switchfoot,I Dare You To Move,0JDaPS8XnWRWD4cFGiYpZG,0.43200000000000005,0.882,4,-4.441,1,0.0395,0.00624,0.07200000000000001,0.312,0.302,139.983,247904,4,0.0,2
Echosmith,Let's Love,4TPDqoA9k7jFtdigCgM2VT,0.513,0.9059999999999999,0,-4.151,1,0.0485,0.000205,4.9e-05,0.204,0.556,147.967,182787,4,0.0,2
OneRepublic,Love Runs Out,5BJSZocnCeSNeYMj3iVqM7,0.7190000000000001,0.935,7,-3.752,1,0.0589,0.16699999999999998,0.0,0.0973,0.738,120.022,224227,4,0.0,1
John Newman,Love Me Again,5VSCgNlSmTV2Yq5lB40Eaw,0.495,0.894,2,-4.814,0,0.0441,0.004529999999999999,0.000596,0.10300000000000001,0.213,126.03,239894,4,0.0,2
American Authors,What We Live For,7HfHfA6pwSBprgJIGBEEBn,0.682,0.862,0,-4.72,1,0.0377,0.0498,0.0,0.187,0.536,120.054,178587,4,0.0,1
Colbie Caillat,I Do,42loEE51UDcecom9K8K4ei,0.655,0.877,9,-5.656000000000001,1,0.0329,0.22,0.0,0.0785,0.958,144.877,173360,4,0.0,1
Ben Rector,Brand New,5EQ9yEra0SzVd673ZfKT4C,0.5529999999999999,0.9359999999999999,9,-5.015,1,0.11,0.0033799999999999998,1.35e-06,0.102,0.41200000000000003,144.884,243933,4,0.0,2
Shawn Hook,Sound Of Your Heart,3e5wnsqhAkzlzk9SzdhOzR,0.7490000000000001,0.8190000000000001,9,-3.678,1,0.0599,0.0033,0.0,0.0933,0.38,121.995,200133,4,0.0,1
Nick Jonas,Jealous,2RqtfcLB7iOZj0zYB8Auhu,0.7,0.701,11,-3.8339999999999996,0,0.161,0.013000000000000001,0.0,0.461,0.38,93.012,223107,4,0.0,0
The Neighbourhood,Sweater Weather,4pGqFOfzvfe6avb9kbZicC,0.695,0.615,7,-5.325,0,0.042,0.15,0.000212,0.0879,0.414,124.015,240040,4,0.0,3
Train,If It's Love,5v2IyRFbo4cEc2vZyGTAs0,0.625,0.9179999999999999,6,-3.4810000000000003,1,0.145,0.0127,2.94e-06,0.302,0.639,94.965,239040,4,0.0,1
Nick Fradiani,Get You Home,7Jkj6H2KxFh0yqyqnlJtYZ,0.648,0.903,1,-4.397,1,0.0638,0.0745,0.0,0.135,0.898,110.0,190213,4,0.0,1
Mike Posner,I Took A Pill In Ibiza,6VINmnhzfy08VJKkzzkLHN,0.6920000000000001,0.319,10,-10.27,1,0.0634,0.636,1.44e-06,0.152,0.368,74.035,281426,4,0.0,4
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,1MtUq6Wp1eQ8PC6BbPCj8P,0.664,0.7140000000000001,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4,0.0,3
Living Colour,Cult of Personality,1XIh7vGeTRTbCmWAX6A8u8,0.508,0.9109999999999999,0,-3.425,1,0.0501,0.00176,3.59e-05,0.49700000000000005,0.5529999999999999,91.98299999999999,294160,4,0.0,0
The National,Exile Vilify (From the Game Portal 2),1IbFHfVWUDNkhSY9PWt9th,0.512,0.373,8,-11.765,0,0.0289,0.777,0.501,0.11,0.204,120.059,285000,3,0.0,4
George Ezra,Budapest,7q0aQpiLv5tIsupcgQ3Ny4,0.7170000000000001,0.455,5,-8.302999999999999,1,0.0276,0.0846,0.0,0.11,0.389,127.81200000000001,200733,4,0.0,1
Avril Lavigne,My Happy Ending,4SgbUaGlOe4sdOs3YfupWy,0.419,0.9359999999999999,2,-2.411,1,0.0712,0.00165,0.0,0.37200000000000005,0.703,170.13400000000001,242413,4,0.0,2
Delta Rae,Bottom of the River,279D0iY34aVyZWTxsAPYUd,0.6659999999999999,0.6409999999999999,11,-5.751,0,0.0887,0.5710000000000001,0.0,0.0955,0.738,74.684,201240,4,0.0,3
Billie Holiday,All of Me,79fXdfpOPGaXO1gfdq2onl,0.507,0.0677,2,-13.765999999999998,0,0.0406,0.978,2.7399999999999995e-05,0.132,0.355,105.39299999999999,181827,5,0.0,4
Billie Holiday,God Bless The Child,7bEcx2rz3QXFHOJRGoAqZr,0.491,0.19399999999999998,8,-11.440999999999999,1,0.0365,0.961,0.0,0.105,0.36,98.475,238067,1,0.0,4
Billie Holiday,I Must Have That Man (with Teddy Wilson & His Orchestra),5JVaLLf6TyhqW3ly8ZOqvN,0.7120000000000001,0.146,1,-14.663,1,0.0603,0.821,0.0,0.0768,0.451,91.57799999999999,174707,4,0.0,4
John Coltrane,I'll Wait and Pray,4z6d79RAbC5q0VAqPQas8W,0.475,0.0588,5,-17.464000000000002,0,0.0418,0.89,0.0238,0.129,0.24100000000000002,115.64200000000001,206360,4,0.0,4
Stevie Wonder,Part-Time Lover,6Vm43U4oIblA5CjKzWXTFY,0.6920000000000001,0.836,10,-6.433,0,0.0517,0.162,0.0,0.0905,0.953,174.493,222400,4,0.0,3
Daryl Hall & John Oates,Private Eyes,098DRq2EpYSun5kAj7NfWa,0.823,0.778,2,-12.312999999999999,0,0.0475,0.331,0.0,0.0799,0.862,121.03299999999999,208173,4,0.0,3
Daryl Hall & John Oates,You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,0.7509999999999999,0.501,5,-12.151,1,0.0551,0.23399999999999999,0.11199999999999999,0.0467,0.902,167.05700000000002,190627,4,0.0,1
Daryl Hall & John Oates,Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,0.573,0.6829999999999999,5,-6.644,1,0.17600000000000002,0.461,0.0,0.0935,0.8170000000000001,169.519,142787,4,0.0,1
Ella Fitzgerald,Undecided,0W9T9p7CncUGDQqtPE3UNB,0.608,0.297,4,-9.815,1,0.369,0.882,0.0,0.10300000000000001,0.966,206.567,201160,4,0.0,6
Johnny Mercer,Personality,1kPvyhybeg114W9k20032n,0.754,0.14300000000000002,5,-16.507,1,0.0609,0.889,0.0,0.168,0.805,134.356,169627,4,0.0,4
Santana,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,41IShViF79gmulEkIHAjcb,0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4,0.0,1
Eddy Arnold,It's a Sin,1wK9cRMY8HBmRLiNm72MBG,0.6920000000000001,0.373,10,-12.200999999999999,1,0.027000000000000003,0.909,4.35e-06,0.11599999999999999,0.782,144.591,146080,4,0.0,4
The Zombies,Time Of The Season,0PIl0KV0opolkF84Xc8BgH,0.488,0.6509999999999999,4,-7.829,0,0.0355,0.0435,2.69e-06,0.153,0.684,116.758,212933,4,0.0,3
The Ink Spots,I Don't Want to Set the World on Fire,7Ca88RFeeUu4Cn52sFxobX,0.525,0.141,5,-16.425,1,0.0471,0.9840000000000001,0.000101,0.139,0.335,88.03299999999999,182239,4,0.0,4
The Ink Spots,Into Each Life Some Rain Must Fall - Remastered,6Uakbxot0R9IgqrWWXppBF,0.568,0.121,5,-14.725,1,0.0555,0.987,0.0545,0.0887,0.431,130.16,194247,4,0.0,4
The Ink Spots,If I Didn't Care - Single Version,3vAsKuS57rmojiQ6wmSWGf,0.536,0.0995,6,-17.742,0,0.0668,0.991,0.000779,0.10300000000000001,0.349,90.82600000000001,185093,4,0.0,4
The Ink Spots,We Three,1CSYeS9xHtuR2n813YFRa7,0.42700000000000005,0.0992,3,-16.6,1,0.0389,0.9940000000000001,1.23e-05,0.16399999999999998,0.302,82.175,201267,4,0.0,4
The Ink Spots,Bless You,0fMNWqScRrbIHnXS6KpBhL,0.457,0.125,8,-19.345,1,0.0351,0.993,0.002,0.11,0.47700000000000004,105.24600000000001,168493,4,0.0,4
Marty Robbins,El Paso,4f8hBeMXMvssn6HtFAtblo,0.654,0.452,2,-9.709,1,0.03,0.835,2.8899999999999998e-05,0.16,0.691,106.662,259307,3,0.0,4
Marty Robbins,Big Iron,0AQquaENerGps8BQmbPw14,0.726,0.474,1,-7.834,0,0.0491,0.8029999999999999,0.0,0.258,0.57,116.027,235733,4,0.0,4
Nat King Cole,L-O-V-E - Remastered,7E3rc13GL2I5wA6CIFXaxs,0.574,0.187,11,-14.762,0,0.0738,0.6940000000000001,0.0,0.0792,0.727,77.859,153467,4,0.0,4
Nat King Cole,Unforgettable,3eQwtgoiVKbaYuX0ITe2fU,0.306,0.11699999999999999,5,-18.713,1,0.0322,0.84,0.00527,0.121,0.142,74.319,207440,4,0.0,4
Nat King Cole,(Get Your Kicks On) Route 66,4jttdXYIGUjWImdbTIQO1q,0.6940000000000001,0.21100000000000002,7,-15.276,1,0.0579,0.971,0.0010199999999999999,0.154,0.41600000000000004,146.422,174867,3,0.0,4
Nat King Cole,Orange Colored Sky,6fUDNcmsnnUVyOtEnA9xdC,0.535,0.24,10,-15.198,1,0.085,0.92,0.0,0.111,0.49,128.547,153867,4,0.0,4
Ella Fitzgerald,Dream A Little Dream Of Me,5MjAGtm2ihbBK9G30ZN3Ju,0.5489999999999999,0.16899999999999998,9,-13.433,0,0.0779,0.9179999999999999,0.0,0.159,0.36,79.318,187693,4,0.0,4
Louis Armstrong,A Kiss To Build A Dream On,2L3b28m7WkjHrLMuBQxQvR,0.735,0.122,0,-11.4,1,0.0636,0.8440000000000001,0.0,0.107,0.36700000000000005,87.925,184493,4,0.0,4
Billie Holiday,Easy Living,0XsbCr34semDxq0ZX84BCh,0.632,0.134,8,-17.029,1,0.0532,0.985,0.00126,0.285,0.618,89.088,180930,4,0.0,4
Kay Kyser & His Orchestra,"(I Got Spurs That) Jingle, Jangle, Jingle",45YtTdmH2PNKEnxN3uTZQy,0.7020000000000001,0.226,5,-13.417,1,0.0457,0.98,0.0010199999999999999,0.0653,0.8809999999999999,92.42,200067,4,0.0,4
Frank Sinatra,Blue Moon - 1998 Digital Remaster,5RLzsVW6UNiV2YrOlKwzNN,0.644,0.156,1,-16.529,1,0.0329,0.532,0.0,0.105,0.7440000000000001,113.96,171427,4,0.0,4
Dean Martin,Ain't That A Kick In The Head - Remastered,4qQ8sToR3GNossXlwSlyKz,0.68,0.258,9,-11.995,1,0.0554,0.627,0.0,0.293,0.7809999999999999,132.056,147293,4,0.0,4
Nat King Cole,Love Me As Though There Were No Tomorrow,6MiL7u1hgPCXzLqqH3ehdW,0.221,0.253,8,-14.614,1,0.0279,0.75,3.71e-05,0.16699999999999998,0.188,94.14299999999999,157733,4,0.0,4
Betty Hutton,He's A Demon - He's A Devil - He's A Doll,09WwR0EH8mh1JqNtkUOluT,0.486,0.183,5,-11.993,0,0.0756,0.968,0.0,0.43,0.691,92.166,196907,3,0.0,4
Johnny Mercer & The Pied Pipers,My Sugar Is So Refined,3rLLRKNc2HvE4hkMYRe1RE,0.8059999999999999,0.191,5,-9.527000000000001,1,0.0517,0.8190000000000001,0.0,0.0579,0.551,109.802,162680,4,0.0,4
Wynonie Harris,Grandma Plays The Numbers,628ZHvFEZSdHAbp99ghlPr,0.718,0.665,8,-10.369000000000002,1,0.10099999999999999,0.917,0.000675,0.11,0.7509999999999999,79.725,159000,4,0.0,4
Dion,The Wanderer,4EoUALVwY4i7U6uKRhk8hr,0.605,0.544,2,-11.37,1,0.0682,0.823,0.00579,0.33799999999999997,0.797,115.779,163627,4,0.0,4
Skeeter Davis,The End of the World,5DTOOkooKFUvWj1XQTFa09,0.23199999999999998,0.21600000000000003,10,-10.674000000000001,1,0.0314,0.9359999999999999,4.93e-06,0.24600000000000002,0.43200000000000005,94.26799999999999,157573,3,0.0,4
Bob Crosby & The Bob Cats,Happy Times—from 1949 show “Inspector General”,7EYea5rkgYsjMwm6gwmobx,0.426,0.0823,9,-16.24,0,0.0324,0.986,0.0787,0.204,0.3,92.165,165698,4,0.0,4
OneRepublic,All The Right Moves,5XRHGXut00SrJUFmcn2lQF,0.529,0.948,0,-3.5269999999999997,1,0.0474,0.258,9.35e-06,0.28300000000000003,0.65,146.024,238000,4,0.0,2
Colbie Caillat,Fallin' For You,1le5KVGTF1xWf2aUj7ruLy,0.644,0.8340000000000001,4,-6.473,1,0.0275,0.156,0.0,0.11199999999999999,0.593,117.04299999999999,215547,4,0.0,1
The Kinks,All Day And All Of The Night,6TD08uig72h348vwgry0kq,0.552,0.9570000000000001,7,-5.0,1,0.10800000000000001,0.455,0.000161,0.0665,0.5329999999999999,136.975,141493,4,0.0,2
Saliva,Your Disease,5nD9Ct9lrkhf88giN4LmJh,0.37200000000000005,0.9620000000000001,6,-2.977,1,0.0747,8.83e-06,0.905,0.361,0.49,159.954,237453,4,0.0,5
Staind,For You,1dRAq8O1tvv7SDur3W3aue,0.318,0.958,10,-2.6830000000000003,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200,4,0.0,6
Frank Sinatra,Come Fly With Me - Remastered,4hHbeIIKO5Y5uLyIEbY9Gn,0.574,0.33799999999999997,6,-11.376,1,0.042,0.845,0.0,0.165,0.493,67.008,199093,4,0.0,4
Billie Holiday,Crazy He Calls Me - Single Version,2nQxJICWqqTFmHFyISjeAA,0.34299999999999997,0.128,1,-14.76,1,0.054000000000000006,0.863,5.06e-06,0.161,0.264,75.564,182427,4,0.0,4
Danny Kaye,"Civilization (Bongo, Bongo, Bongo)",2KgqyYJVg1QRc4qAgo6eUG,0.723,0.285,1,-12.78,1,0.32299999999999995,0.637,0.0,0.102,0.885,76.87100000000001,180733,4,0.0,6
Ella Fitzgerald,Blue Skies,4g0RZzAvzqOaVZcpuIHvra,0.465,0.27699999999999997,9,-10.191,0,0.105,0.883,0.0,0.465,0.568,159.202,223853,4,0.0,4
Frank Sinatra,You Make Me Feel So Young - Remastered 1998,2WaYW84yWij5NSCpgSeU2R,0.5770000000000001,0.306,9,-11.559000000000001,1,0.0427,0.38299999999999995,0.0,0.18,0.568,125.166,177400,4,0.0,4
Salvador,Heaven,0aiaGCIbyAXz4C4rykxJSe,0.384,0.841,6,-5.646,1,0.11900000000000001,0.264,0.000271,0.281,0.792,188.097,229187,4,0.0,2
A Tribe Called Quest,Can I Kick It?,3Ti0GdlrotgwsAVBBugv0I,0.848,0.6659999999999999,0,-6.547000000000001,1,0.27399999999999997,0.17300000000000001,0.000699,0.129,0.7440000000000001,96.662,251573,4,0.0,6
Daryl Hall & John Oates,I Can't Go For That (No Can Do) - (Original Version) - Remastered,7kGNhBIxjRktW7TrnUMBUw,0.889,0.462,0,-8.767999999999999,0,0.0356,0.0379,0.00236,0.0356,0.966,110.586,307173,4,0.0,3
Front 242,Headhunter V1.0,71OeleUvvObLd3jnN8DhwU,0.846,0.888,6,-8.74,1,0.0618,0.0015199999999999999,0.5820000000000001,0.0992,0.833,123.02799999999999,301240,4,0.0,5
Echo & the Bunnymen,Lips Like Sugar,2PsEMYGjL5Gnvv3kC8ZDUU,0.461,0.828,4,-10.413,1,0.0424,0.2,0.000301,0.8079999999999999,0.619,130.35399999999998,295560,4,0.0,0
Zeromancer,Clone Your Lover,14v8Z7ou5uB8lmMgmzwtrV,0.541,0.9209999999999999,1,-6.861000000000001,1,0.0354,9.73e-05,0.10300000000000001,0.0967,0.387,115.014,228933,4,0.0,1
Lacuna Coil,Swamped,4suxjp5lx3gNQxuEeC1AhC,0.46399999999999997,0.8420000000000001,9,-4.077,1,0.0405,0.00035,0.0196,0.111,0.281,142.126,240400,4,0.0,2
Des'ree,You Gotta Be,5Z8kUbnUQqBUzM5FsBNOAl,0.6629999999999999,0.753,0,-7.061,1,0.0379,0.17600000000000002,0.0,0.105,0.484,94.06,240067,4,0.0,1
BBMAK,Out Of My Heart,3i18dmoH6qfcfFG7ctRlFL,0.5329999999999999,0.909,10,-3.9219999999999997,1,0.0351,0.005229999999999999,5.49e-06,0.337,0.545,123.425,243787,4,0.0,2
Flyleaf,Set Me On Fire,2IHis3G514vLfCnJUjkW21,0.495,0.917,7,-3.142,1,0.11599999999999999,0.0725,0.0,0.192,0.515,95.15299999999999,217690,4,0.0,1
Flyleaf,Magnetic,3UMuQCHQPTP30xEjLzoHAQ,0.595,0.87,2,-3.969,0,0.0839,0.121,0.0,0.185,0.745,90.079,221348,4,0.0,3
Flyleaf,Traitor,5kOPDvWmYWTAhv5sve6Obf,0.455,0.898,10,-3.676,1,0.196,0.0797,0.0,0.156,0.65,168.097,179549,4,0.0,2
Flyleaf,Head Under Water,2XJyadSaiViWsXb0U4uqne,0.5379999999999999,0.856,0,-5.024,0,0.0637,0.00882,0.0,0.41,0.272,121.009,170856,4,0.0,0
Flyleaf,Great Love,6GMcilaph0VhFnFm05TRNJ,0.504,0.871,6,-4.154,0,0.0356,0.0116,2.04e-06,0.204,0.379,133.02100000000002,220840,4,0.0,3
Flyleaf,Bury Your Heart,0Y49LzeAMa6lyrK2s62v5c,0.508,0.857,6,-5.182,1,0.0383,0.00116,3.6200000000000006e-05,0.0992,0.316,125.95,214733,4,0.0,2
Flyleaf,Freedom,2W6xLXgSiCg8tarbPj4ssc,0.451,0.97,2,-2.924,1,0.0821,0.000123,0.0,0.299,0.385,121.0,199093,3,0.0,2
Flyleaf,Saving Grace,67IcKElEdA7nx5PHfW6tI5,0.44799999999999995,0.948,6,-3.903,1,0.039,8.94e-05,0.000373,0.073,0.331,152.054,224427,4,0.0,2
Flyleaf,Stand,1GAQRqxhTGom3vX6LY5N3H,0.428,0.934,9,-4.186,0,0.0436,0.000268,0.0,0.145,0.262,140.058,220160,4,0.0,2
Flyleaf,Green Heart,0mGefmMPY0MsG2fyOztKml,0.44299999999999995,0.9940000000000001,1,-3.0589999999999997,1,0.115,4.6500000000000005e-05,0.0,0.441,0.22399999999999998,123.00299999999999,163080,3,0.0,2
Flyleaf,Broken Wings,72IYthveqVwcctA5yrGNKL,0.359,0.862,9,-4.172,1,0.0369,0.00288,0.131,0.253,0.28800000000000003,166.17700000000002,214173,4,0.0,2
Flyleaf,Justice & Mercy (Violent Love Version),0LrG37DcJCFbK8UuKhhCGB,0.45,0.5770000000000001,3,-7.787000000000001,1,0.035,0.138,9.56e-06,0.153,0.588,118.964,159907,4,0.0,1
Flyleaf,Okay,4LqWGyObfPHwYVTzMSpZsA,0.6809999999999999,0.8170000000000001,2,-5.532,0,0.0303,0.154,0.0,0.14300000000000002,0.486,123.488,143947,4,0.0,3
Flyleaf,Amy Says,2CcpyG2gyFmmlaIE0sO27o,0.508,0.877,0,-5.416,1,0.0275,0.0217,5.07e-05,0.124,0.444,149.015,217947,4,0.0,2
Flyleaf,Dear My Closest Friend,4NGPmvg2XygCfwlGQpzASW,0.595,0.544,0,-7.625,1,0.0262,0.073,0.0,0.0858,0.209,134.132,149547,4,0.0,1
